coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
3077890,https://mycoportal.org/fnl/mycology//FI2-111_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-111_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-111_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-111.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:60634fd4-9985-4920-a015-36ad021ebfcb,"2016-11-22 01:06:08",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077890,StillImage,Photograph,en
3077891,https://mycoportal.org/fnl/mycology//FI2-112_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-112_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-112_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-112.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:f474bb6b-821c-4e3c-82ae-772b4b75f134,"2016-11-22 01:05:07",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077891,StillImage,Photograph,en
3077892,https://mycoportal.org/fnl/mycology//FI2-113_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-113_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-113_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-113.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:55b314fe-ffc4-476e-9268-538980d4b078,"2016-11-22 01:03:44",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077892,StillImage,Photograph,en
3077893,https://mycoportal.org/fnl/mycology//FI2-114_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-114_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-114_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-114.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:baf5fc38-8d29-414e-9a57-eda1ec7feaba,"2016-11-22 01:03:58",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077893,StillImage,Photograph,en
3077894,https://mycoportal.org/fnl/mycology//FI2-116_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-116_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-116_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-116.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:92f55a14-9ad2-494f-8b46-7b7e6f5b2117,"2016-11-22 01:06:18",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077894,StillImage,Photograph,en
3077895,https://mycoportal.org/fnl/mycology//FI2-119_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-119_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-119_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-119.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a6aeabfa-b6dc-4de3-bcff-711b7e2c1a0f,"2016-11-22 01:08:51",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077895,StillImage,Photograph,en
3077896,https://mycoportal.org/fnl/mycology//FI2-120_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-120_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-120_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-120.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:93f630a3-124a-480e-9ff2-bfdefb0deeca,"2016-11-22 01:06:05",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077896,StillImage,Photograph,en
3077897,https://mycoportal.org/fnl/mycology//FI2-122_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-122_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-122_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-122.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:e9c0027b-243b-4d88-b0e8-1e47d441dedd,"2016-11-22 01:08:18",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077897,StillImage,Photograph,en
3077898,https://mycoportal.org/fnl/mycology//FI2-123_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-123_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-123_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-123.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a58897a2-c4f5-47d4-b5d9-d3f9cd80ab27,"2016-11-22 01:06:56",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077898,StillImage,Photograph,en
3077899,https://mycoportal.org/fnl/mycology//FI2-124_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-124_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-124_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-124.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:1b58c22e-d126-43cb-a234-44f20091b529,"2016-11-22 01:07:02",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077899,StillImage,Photograph,en
3077900,https://mycoportal.org/fnl/mycology//FI2-126_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-126_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-126_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-126.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:39e2f012-95c6-4a37-8569-c73f90a0a0a7,"2016-11-22 01:03:07",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077900,StillImage,Photograph,en
3077901,https://mycoportal.org/fnl/mycology//FI2-127_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-127_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-127_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-127.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:15ef0efb-6b81-4941-b133-de19c1c1201d,"2016-11-22 01:05:53",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077901,StillImage,Photograph,en
3077902,https://mycoportal.org/fnl/mycology//FI2-129_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-129_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-129_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-129.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:b0d9a58a-c025-4652-902a-7deb31524cd7,"2016-11-22 01:05:43",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077902,StillImage,Photograph,en
3077903,https://mycoportal.org/fnl/mycology//FI2-130_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-130_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-130_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-130.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:cc8777ee-c582-4f05-b3f5-7dbb53a92238,"2016-11-22 01:02:58",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077903,StillImage,Photograph,en
3077904,https://mycoportal.org/fnl/mycology//FI2-131_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-131_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-131_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-131.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:3f8648ae-17b5-402c-a249-d6734f1cb5c1,"2016-11-22 01:04:07",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077904,StillImage,Photograph,en
3077905,https://mycoportal.org/fnl/mycology//FI2-133_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-133_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-133_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-133.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:0d9c0189-1927-41d9-981b-fd706c7b678e,"2016-11-22 01:10:00",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077905,StillImage,Photograph,en
3077906,https://mycoportal.org/fnl/mycology//FI2-134_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-134_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-134_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-134.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:8a513fba-9d4a-420f-9dd0-18b82d0a1f4e,"2016-11-22 01:10:06",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077906,StillImage,Photograph,en
3077907,https://mycoportal.org/fnl/mycology//FI2-135_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-135_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-135_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-135.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:66b91a45-d694-48f4-a303-7483df0b3ab5,"2016-11-22 01:07:13",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077907,StillImage,Photograph,en
3077908,https://mycoportal.org/fnl/mycology//FI2-136_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-136_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-136_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-136.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:ec1bc6b3-63a8-4350-9f50-ad4569557f7b,"2016-11-22 01:04:13",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077908,StillImage,Photograph,en
3077910,https://mycoportal.org/fnl/mycology//FI2-138_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-138_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-138_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-138.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:8ddeb2ea-9640-4a4b-abbc-57ffcf9e515b,"2016-11-22 01:04:22",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077910,StillImage,Photograph,en
3077911,https://mycoportal.org/fnl/mycology//FI2-139_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-139_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-139_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-139.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d4022115-d1b9-4922-96b3-f36e1d3d3ff4,"2016-11-22 01:02:34",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077911,StillImage,Photograph,en
3077912,https://mycoportal.org/fnl/mycology//FI2-141_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-141_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-141_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-141.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:91c0fd97-b5f0-49d9-a60d-30633966ae96,"2016-11-22 01:09:49",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077912,StillImage,Photograph,en
3077913,https://mycoportal.org/fnl/mycology//FI2-142_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-142_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-142_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-142.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:4ecd5bd0-f73e-4275-9ca2-46a0bb979f78,"2016-11-22 01:02:23",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077913,StillImage,Photograph,en
3077915,https://mycoportal.org/fnl/mycology//FI2-144_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-144_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-144_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-144.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:ee1a3952-1c83-4abb-a07c-caa3091a182e,"2016-11-22 01:04:26",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077915,StillImage,Photograph,en
3077916,https://mycoportal.org/fnl/mycology//FI2-145_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-145_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-145_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-145.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:73c122ed-0bf5-497a-ad76-450b3985ac74,"2016-11-22 01:02:38",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077916,StillImage,Photograph,en
3077917,https://mycoportal.org/fnl/mycology//FI2-146_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-146_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-146_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-146.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:ec2bd396-1154-48b9-8b46-3d023e5599ea,"2016-11-22 01:09:47",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077917,StillImage,Photograph,en
3077919,https://mycoportal.org/fnl/mycology//FI2-150_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-150_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-150_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-150.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:6b90d57c-d8e0-4b7d-9815-d54c444a4b42,"2016-11-22 01:08:23",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077919,StillImage,Photograph,en
3077920,https://mycoportal.org/fnl/mycology//FI2-153_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-153_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-153_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-153.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d2fa2b8d-a973-41e1-a430-ec72bd10f29f,"2016-11-22 01:03:22",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077920,StillImage,Photograph,en
3077921,https://mycoportal.org/fnl/mycology//FI2-156_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-156_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-156_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-156.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:45a73181-30ca-42cd-ba44-8413aae2ac47,"2016-11-22 01:06:38",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077921,StillImage,Photograph,en
3077922,https://mycoportal.org/fnl/mycology//FI2-157_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-157_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-157_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-157.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:be85dc14-0198-43cd-84b8-2515d2dfca10,"2016-11-22 01:08:34",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077922,StillImage,Photograph,en
3077923,https://mycoportal.org/fnl/mycology//FI2-159_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-159_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-159_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-159.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:8233f9cb-a5a8-4419-b456-2fffd889e049,"2016-11-22 01:08:10",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077923,StillImage,Photograph,en
3077924,https://mycoportal.org/fnl/mycology//FI2-160_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-160_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-160_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-160.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d20865fa-372c-407f-9126-01990507c30e,"2016-11-22 01:05:19",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077924,StillImage,Photograph,en
3077928,https://mycoportal.org/fnl/mycology//FI2-167_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-167_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-167_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-167.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:cd9346ab-15ab-4e38-94b4-53e45da30733,"2016-11-22 01:05:24",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077928,StillImage,Photograph,en
3077929,https://mycoportal.org/fnl/mycology//FI2-169_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-169_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-169_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-169.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:5c57aad1-0e71-48da-b578-ad9105e6adb5,"2016-11-22 01:05:02",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077929,StillImage,Photograph,en
3077931,https://mycoportal.org/fnl/mycology//FI2-172_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-172_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-172_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-172.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:8842d9b1-7197-4f2c-a1f2-bf1da6d7150e,"2016-11-22 01:07:45",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077931,StillImage,Photograph,en
3077933,https://mycoportal.org/fnl/mycology//FI2-174_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-174_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-174_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-174.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:c39b3650-0d9c-4fb9-98f2-9323730c69b8,"2016-11-22 01:09:28",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077933,StillImage,Photograph,en
3077938,https://mycoportal.org/fnl/mycology//FI2-184_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-184_lg.jpg,https://mycoportal.org/fnl/mycology//FI2-184_tn.jpg,https://mycoportal.org/fnl/mycology//FI2-184.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:ce32b9e3-0b4d-4909-99d5-0bc1c243783c,"2016-11-22 01:05:47",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=3077938,StillImage,Photograph,en
