Symbiota ID,institutionCode(Collection),CollectionCode,OwnerInstitutionCode,BasisOfRecord,OccurrenceID,CatalogNumber,OtherCatalogNumbers,HigherClassification,Kingdom,Phylum,Class,Order,Family,ScientificName,TaxonID,ScientificNameAuthorship,Genus,Subgenus,SpecificEpithet,VerbatimTaxonRank,InfraspecificEpithet,TaxonRank,IdentifiedBy,DateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
4797200,FNL,,,PreservedSpecimen,,GBHV16A-346,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Fomitopsidaceae|Fomitopsis,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Fomitopsis pinicola,183477,(Sw.) P. Karst.,Fomitopsis,,pinicola,,,Species,Greg Thorn,,,,,,,Anatolijs Venovcevs,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Coniferous Woods,,,,,,,,,,Pine,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Rabbit,,0,,53.43382,-60.37794,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,a6bedd7a-7313-4c87-8884-e1cbc5ef0b85,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797200
4797201,FNL,,,PreservedSpecimen,,GBHV16A-392,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Fomitopsidaceae|Fomitopsis,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Fomitopsis pinicola,183477,(Sw.) P. Karst.,Fomitopsis,,pinicola,,,Species,Greg Thorn,,,,,,,Emily Hildebrand,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Coniferous wood,Dead wood,,,,,,,,,,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Robin,,0,,53.43266,-60.38006,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,83e47a5f-b65b-4a17-805b-7384ac7702d9,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797201
4797202,FNL,,,PreservedSpecimen,,GBHV16B-344,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Fomitopsidaceae|Fomitopsis,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Fomitopsis pinicola,183477,(Sw.) P. Karst.,Fomitopsis,,pinicola,,,Species,Greg Thorn,,,,,,,Glynn Bishop,,,9/10/2016,,2016,9,10,254,,9/10/2016,,,,,,,,,,,,Alder/Birch/Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Ski Club,,0,,53.43296,-60.37962,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,92f66886-4d00-494e-9dc4-0200344fb10c,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797202
4797203,FNL,,,PreservedSpecimen,,GBHV16D-023,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Fomitopsidaceae|Fomitopsis,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Fomitopsis pinicola,183477,(Sw.) P. Karst.,Fomitopsis,,pinicola,,,Species,Greg Thorn,,,,,,,Helen Spencer,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Coniferous Woods,Wood/Dead,,,,,,,,,Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Rabbit,,0,,53.43382,-60.37794,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,ab469f14-b849-4f6b-8148-78a11e6a386f,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797203
4797204,FNL,,,PreservedSpecimen,,GBHV16B-247,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Fomitopsidaceae|Fomitopsis,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Fomitopsis cajanderi,221437,(P. Karst.) Kotl. & Pouzar,Fomitopsis,,cajanderi,,,Species,Greg Thorn,,,,,,,Greg Thorn,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Broadleaved woods,Wood/Conif,,,,,,,,,Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Rabbit,,0,,53.43382,-60.37794,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,af05bf89-d167-4bcd-b772-fb9bc3d889b9,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797204
4797205,FNL,,,PreservedSpecimen,,GBHV16A-374,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Fomes,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Fomes fomentarius,183472,(L.) Fr.,Fomes,,fomentarius,,,Species,Greg Thorn,,,,,,,Glynn Bishop,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Coniferous woods,Dead deciduous wood,,,,,,,,,Birch,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Rabbit,,0,,53.43382,-60.37794,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,e1c818f2-daa9-4551-8f21-39dd46a4a5f1,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797205
4797206,FNL,,,PreservedSpecimen,,GBHV16A-398,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Fomes,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Fomes fomentarius,183472,(L.) Fr.,Fomes,,fomentarius,,,Species,Greg Thorn,,,,,,,Maria Voitk,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Mixed Woods,Dead wood,,,,,,,,,Birch,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Scenic Falls,,0,,53.295722,-60.310731,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,be9141ab-4e91-455e-98be-d1a5228912ec,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797206
4797207,FNL,,,PreservedSpecimen,,GBHV16B-362,,,,,,,,Exobasidium vacciniiæ,,,,,,,,,Roz Lowen,,,,,,,Tony Wright,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Coniferous Woods,Moss,,,,,,,,,,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Robin,,0,,53.43266,-60.38006,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,50749c71-3d2f-4793-b9af-2e58623c60ce,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797207
4797208,FNL,,,PreservedSpecimen,,GBHV16B-285,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Entolomataceae|Entoloma,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma sericellum,182892,(Fr.) P. Kumm.,Entoloma,,sericellum,,,Species,Greg Thorn,,,,,,,Helen Spencer,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Coniferous Woods,Duff/Wood,,,,,,,,,Alder,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Rabbit,,0,,53.43382,-60.37794,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,f13b2f9b-16d2-4cb0-b5a3-7d0a8cacd18f,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797208
4797209,FNL,,,PreservedSpecimen,,GBHV16B-256,,Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Dacrymyces,Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Dacrymyces chrysospermus,163638,Berk. & M.A. Curtis,Dacrymyces,,chrysospermus,,,Species,Greg Thorn,,,,,,,Michael Curran,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Broadleaved woods,Wood/Dead,,,,,,,,,Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Robin,,0,,53.43266,-60.38006,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,dc4ce59d-f08e-4884-92e5-98d7ffa07c57,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797209
4797210,FNL,,,PreservedSpecimen,,GBHV16B-304,,Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Dacrymyces,Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Dacrymyces chrysospermus,163638,Berk. & M.A. Curtis,Dacrymyces,,chrysospermus,,,Species,Greg Thorn,,,,,,,John Graham,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Coniferous Woods,Wood/Dead,,,,,,,,,Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Birch Island,,0,,53.295194,-60.310722,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,b3beb4c0-6ea6-434f-81e6-fa10cd77ebb9,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797210
4797211,FNL,,,PreservedSpecimen,,GBHV16C-076,,Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Dacrymyces,Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Dacrymyces chrysospermus,163638,Berk. & M.A. Curtis,Dacrymyces,,chrysospermus,,,Species,Renée Lebeuf,,,,,,,Tony Wright,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Coniferous Woods,Wood/Coniferous/dead,,,,,,,,,Tree stump,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Robin,,0,,53.43266,-60.38006,,,,,,,,,,,,,,,,,,2017-07-20 8:37,,62,5cc8b62f-8155-4a8d-b117-67d10c9584ac,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797211
4797212,FNL,,,PreservedSpecimen,,GBHV16D-016,,Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Dacrymyces,Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Dacrymyces chrysospermus,163638,Berk. & M.A. Curtis,Dacrymyces,,chrysospermus,,,Species,Andrus Voitk,,,,,,,?,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Mixed Forest,Dead Conifer Wood,,,,,,,,,Alder/Spruce/Birch/Willow/Balsam Fir,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Birch Island,,0,,53.295194,-60.310722,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,c4e9b150-9bd4-4f36-b8a2-a4640a4f77b3,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797212
4797213,FNL,,,PreservedSpecimen,,GBHV16D-041,,Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Dacrymyces,Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Dacrymyces chrysospermus,163638,Berk. & M.A. Curtis,Dacrymyces,,chrysospermus,,,Species,Greg Thorn,,,,,,,Chris Deduke,,,9/10/2016,,2016,9,10,254,,9/10/2016,,"Heath, barrens",wood/dead,,,,,,,,,Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Loppet,,0,,53.33853,-60.4497,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,03dafc16-8038-41ec-93a5-6b309685119c,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797213
4797214,FNL,,,PreservedSpecimen,,GBHV16C-029,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Agaricaceae|Cystoderma,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cystoderma amianthinum,162594,(Scop.) Fayod,Cystoderma,,amianthinum,,,Species,Greg Thorn,,,,,,,Fred Riche,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Coniferous Woods,Moss/Soil,,,,,,,,,Balsam fir,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Tranquility Trail,,0,,53.533461,-60.1395,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,11a3428f-204a-4773-add0-9ca1bd07af10,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797214
4797215,FNL,,,PreservedSpecimen,,GBHV16B-288,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Cantharellaceae|Craterellus,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellaceae,Craterellus tubaeformis,157507,(Fr.) Quél.,Craterellus,,tubaeformis,,,Species,Greg Thorn,,,,,,,Fred Riche,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Coniferous Woods,Moss/Sphagnum,,,,,,,,,Alder/Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Tranquility Trail,,0,,53.533461,-60.1395,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,83898305-7458-4090-92c5-3104c9c57b95,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797215
4797216,FNL,,,PreservedSpecimen,,GBHV16B-322,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Cantharellaceae|Craterellus,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellaceae,Craterellus tubaeformis,157507,(Fr.) Quél.,Craterellus,,tubaeformis,,,Species,Andrus Voitk,,,,,,,?,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Swamp,Moss,,,,,,,,,,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Loppet,,0,,53.33853,-60.4497,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,b1632c43-f3ae-4b92-9529-9c090c051367,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797216
4797217,FNL,,,PreservedSpecimen,,GBHV16C-090,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Cantharellaceae|Craterellus,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellaceae,Craterellus tubaeformis,157507,(Fr.) Quél.,Craterellus,,tubaeformis,,,Species,Andrus Voitk,,,,,,,Anne Marceau,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Coniferous woods,Duff/moss,,,,,,,,,Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Rabbit,,0,,53.43382,-60.37794,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,b51f1ebf-d443-493d-965e-6ce5c8445af8,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797217
4797218,FNL,,,PreservedSpecimen,,GBHV16A-345,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius traganus,156494,(Fr.) Fr.,Cortinarius,,traganus,,,Species,Andrus Voitk,,,,,,,Don Spencer,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Mixed Woods,Moss,,,,,,,,,Alder/Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Rabbit,,0,,53.43382,-60.37794,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,c1a6cd64-d10c-4f5c-a570-513fdde543a4,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797218
4797219,FNL,,,PreservedSpecimen,,GBHV16A-369,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius traganus,156494,(Fr.) Fr.,Cortinarius,,traganus,,,Species,Renée Lebeuf,,,,,,,Glynn Bishop,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Coniferous wood,Duff/Moss,,,,,,,,,Alder/Birch/Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Rabbit,,0,,53.43382,-60.37794,,,,,,,,,,,,,,,,,,2017-07-20 8:37,,62,ff2c7479-d1d8-4e48-bdd4-46faa35f1ccf,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797219
4797220,FNL,,,PreservedSpecimen,,GBHV16B-315,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius traganus,156494,(Fr.) Fr.,Cortinarius,,traganus,,,Species,Greg Thorn,,,,,,,Simon Jackson,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Coniferous Woods,Duff/Moss,,,,,,,,,Alder,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Rabbit,,0,,53.43382,-60.37794,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,72bc017a-6c01-490b-a081-90ba9102f75e,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797220
4797221,FNL,,,PreservedSpecimen,,GBHV16C-059,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius traganus,156494,(Fr.) Fr.,Cortinarius,,traganus,,,Species,Renée Lebeuf,,,,,,,Glynn Bishop,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Coniferous woods,Duff,,,,,,,,,Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Ski Club,,0,,53.43296,-60.37962,,,,,,,,,,,,,,,,,,2017-07-20 8:37,,62,5f15332f-e5c4-44fe-865b-b27039ed7dd5,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797221
4797222,FNL,,,PreservedSpecimen,,GBHV16C-101,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius traganus,156494,(Fr.) Fr.,Cortinarius,,traganus,,,Species,Renée Lebeuf,,,,,,,Glynn Bishop,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Coniferous woods,Duff/Moss,,,,,,,,,Alder/Birch/Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Rabbit,,0,,53.43382,-60.37794,,,,,,,,,,,,,,,,,,2017-07-20 8:37,,62,dc411834-9438-4392-93f3-6fb05d712356,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797222
4797223,FNL,,,PreservedSpecimen,,GBHV16A-411,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius sphagnophilus,156148,Peck,Cortinarius,,sphagnophilus,,,Species,Renée Lebeuf,,,,,,,Maria Voitk,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Mixed Woods,Soil/Duff,,,,,,,,,Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Scenic Falls,,0,,53.295722,-60.310731,,,,,,,,,,,,,,,,,,2017-07-20 8:37,,62,e38fc94c-3820-4b22-b175-fd51e2593446,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797223
4797224,FNL,,,PreservedSpecimen,,GBHV16B-286,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius semisanguineus,156073,(Fr.) Gillet,Cortinarius,,semisanguineus,,,Species,Greg Thorn,,,,,,,Betty Anne Fequet,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Heath,Soil,,,,,,,,,,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Birch Brook Trail,,0,,53.43254,-60.37837,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,557e4e09-f518-43ad-ac29-44abd4d5db72,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797224
4797225,FNL,,,PreservedSpecimen,,GBHV16D-006,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius semisanguineus,156073,(Fr.) Gillet,Cortinarius,,semisanguineus,,,Species,Greg Thorn,,,,,,,Betty Anne Fequet,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Exposed Rock,Soil/Loam,,,,,,,,,,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Gosling View Trail,,0,,53.437635,-60.383938,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,6fb68b73-429a-4110-ae72-6a463d12e8a0,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797225
4797226,FNL,,,PreservedSpecimen,,GBHV16C-032,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius limonius,155091,(Fr.) Fr.,Cortinarius,,limonius,,,Species,Renée Lebeuf,,,,,,,Renée Lebeuf,,,9/10/2016,,2016,9,10,254,,9/10/2016,,,,,,,,,,,,Birch/Balsam Fir,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Tranquility Trail,,0,,53.533461,-60.1395,,,,,,,,,,,,,,,,,,2017-07-20 8:37,,62,ece3ce15-4a2d-4ee2-a660-7836e46cb48e,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797226
4797227,FNL,,,PreservedSpecimen,,GBHV16D-042,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius huronensis,154859,Ammirati & A.H. Sm.,Cortinarius,,huronensis,,,Species,Greg Thorn,,,,,,,Leanna Butters,,,9/10/2016,,2016,9,10,254,,9/10/2016,,,Sand,,,,,,,,,,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Bunker,,0,,53.294564,-60.383711,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,c855b7e8-31d1-46bd-8de7-3f6269a80492,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797227
4797228,FNL,,,PreservedSpecimen,,GBHV16B-307,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius gentilis,154731,(Fr.) Fr.,Cortinarius,,gentilis,,,Species,Greg Thorn,,,,,,,Greg Thorn,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Broadleaved woods,Moss,,,,,,,,,Alder/Birch/Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Robin,,0,,53.43266,-60.38006,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,b66d7fbd-2bdd-4924-83b5-6bacd7c467fa,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797228
4797229,FNL,,,PreservedSpecimen,,GBHV16B-244,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius collinitus,154242,(Sowerby) Gray,Cortinarius,,collinitus,,,Species,Greg Thorn,,,,,,,Don Spencer,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Coniferous Woods,Conif/Decid,,,,,,,,,Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Rabbit,,0,,53.43382,-60.37794,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,cb929aaa-9a21-41b0-8956-04a86d2212fe,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797229
4797230,FNL,,,PreservedSpecimen,,GBHV16C-033,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius caperatus,154085,(Pers.) Fr.,Cortinarius,,caperatus,,,Species,Greg Thorn,,,,,,,Maria Voitk,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Broadleaf woods/coniferous woods,Soil/Sand,,,,,,,,,Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Scenic Falls,,0,,53.295722,-60.310731,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,a23e80a8-be6a-4c71-a1b9-c05786469ed1,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797230
4797231,FNL,,,PreservedSpecimen,,GBHV16D-046,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius camphoratus,154068,(Fr.) Fr.,Cortinarius,,camphoratus,,,Species,Andrus Voitk,,,,,,,Michael Curran,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Broadleaved woods,Moss,,,,,,,,,Spruce,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Robin,,0,,53.43266,-60.38006,,,,,,,,,,,,,,,,,,2017-07-19 15:07,,62,8e9660ae-c13e-4a24-bde1-2d467a60f41a,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797231
4797232,FNL,,,PreservedSpecimen,,GBHV16B-291,,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Cortinariaceae|Cortinarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius brunneus,154002,(Pers.) Fr.,Cortinarius,,brunneus,,,Species,Renée Lebeuf,,,,,,,Renée Lebeuf,,,9/10/2016,,2016,9,10,254,,9/10/2016,,Broadleaved woods,Decid,,,,,,,,,Birch/Balsam Fir,,,,,,,,,,,,,Canada,Newfoundland and Labrador,,,Tranquility Trail,,0,,53.533461,-60.1395,,,,,,,,,,,,,,,,,,2017-12-11 12:45,,62,4050a10d-af7b-47d3-b1cb-e454fb150e8a,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4797232
